bad_flag,transact_id,weight,numeric1,numeric2,numeric3,numeric4,numeric5,character1,character2,character3,character4,character5,numeric6,numeric7,character6,character7,numeric8,character8
1,234,4.3666009386,234.19012654,74,,5.2729143939,5,4,0,70,,Y,837.17247159,511,7,42,846.55859155,42
1,235,2.1832967064,85.723330886,43,,5.773433013,5,0,4,45,,Y,965.42738554,519,11,43,982.03247148,44
0,236,1.4010487003,108.67977845,74,,3.5292588495,5,1,4,75,,Y,571.70038523,651,11,85,574.93449208,90
1,237,1.4767007454,109.86788322,7,,3.9343550346,5,2,1,95,,Y,936.55067696,508,5,48,939.24159424,49
1,238,0.6106498997,184.75232398,,,5.1007139666,5,5,0,78,,Y,1033.905378,496,4,57,1038.2751057,59
0,239,6.0431462751,192.00260198,81,,5.6443311696,5,3,3,82,,Y,1150.1894163,634,9,55,1160.34459,58
1,240,2.0294079082,46.634867129,106,,1.3010462347,5,4,0,6,,Y,1002.9768762,508,12,49,1014.3037517,53
1,241,0.5722902885,153.17963292,13,,4.8472491684,5,3,4,113,,Y,903.53997037,462,12,44,916.12177125,45
0,242,0.7539123256,195.41168151,10,,5.1663828649,5,0,0,97,,Y,1149.2050373,589,9,63,1155.4575076,68
0,243,3.195315128,176.24019999,11,,3.3614073772,5,2,3,103,,Y,667.60263994,627,7,59,668.16886209,60
0,244,0.8902958836,90.029418607,38,,5.603459156,5,2,8,46,,Y,677.95245937,588,9,61,678.67070213,65
1,245,1.0832162421,184.24561417,7,,4.0019372797,5,5,2,96,,Y,1187.9105908,474,4,46,1204.2554896,48
1,246,3.895200139,178.3780078,86,,3.5723321446,5,2,1,89,,Y,1042.6652577,485,17,42,1046.9055868,43
0,247,1.2736704268,253.28573346,71,,2.628780398,5,4,1,65,,Y,975.41453493,612,15,72,989.47373992,74
1,248,0.5407468537,217.72164094,87,,2.7822715529,5,1,3,67,,Y,890.88279545,492,11,45,892.47812473,48
1,249,3.484535561,212.15922874,86,,2.2918839816,5,4,1,71,,Y,953.20935162,485,9,52,966.43003615,56
0,250,2.2589700859,232.47472407,88,,3.535297662,5,3,3,69,,Y,920.44261493,570,11,68,925.97526871,69
1,251,2.5017877434,201.14066287,65,,3.7064593113,5,3,2,79,,Y,993.00613163,502,8,52,999.86774651,54
0,252,0.8128760433,143.03761515,8,,7.2574079139,5,5,0,108,,Y,1101.7953582,645,7,79,1110.8193154,84
0,253,0.7116949979,172.07492591,9,,3.4206710067,5,3,2,97,,Y,1015.9842688,578,7,66,1030.7972708,69
1,254,1.2822664571,184.20958777,81,,2.0289833559,5,4,2,74,,Y,918.04107949,513,10,51,928.23426919,51
0,255,2.8528698917,152.21050894,6,,6.3078568768,5,3,7,88,,Y,752.05630151,597,5,68,755.48989959,68
0,256,0.6196289531,,72,,2.2151912632,5,1,4,69,,Y,957.73802572,595,4,72,963.32483204,74
0,257,3.4141552042,138.17931703,53,,4.6823139641,5,4,0,81,,Y,885.09893599,594,6,60,899.80372283,61
0,258,1.4192627267,75.724486008,90,,3.0911589986,5,2,1,70,,Y,272.85342595,574,9,68,288.15672914,74
1,259,2.7905300846,116.25317338,11,,3.8678929637,5,3,2,100,,Y,1028.9896359,491,9,35,1044.7566196,35
1,260,0.5863649947,201.43054452,66,,2.4744718579,5,6,4,66,,Y,1026.5470965,518,8,60,1040.2060478,60
1,261,1.8884332536,215.68331591,5,,2.4338588998,5,2,2,100,,Y,1002.2202233,492,10,44,1013.1607973,47
1,262,0.7006637401,197.28212216,7,,3.1927565732,5,3,4,99,,Y,998.95491747,524,7,68,1007.1330893,71
0,263,1.4045673747,45.631060873,118,,1.3974194406,5,4,3,11,,Y,1061.2998822,601,7,81,1061.9972233,83
1,264,3.3347988583,216.32397407,81,,2.1342462829,5,6,1,76,,Y,999.71947109,503,9,48,1001.0740018,49
0,265,1.8228337059,166.35471979,12,,4.2010111576,5,1,2,94,,Y,1114.1205133,633,10,62,1115.1437861,65
0,266,1.702945198,280.01530316,87,,6.8326377128,5,7,0,74,,Y,875.12577646,621,11,88,882.40235674,90
0,267,1.5873516477,250.40111102,84,,1.3558733061,5,5,3,80,,Y,448.22789417,603,8,67,462.04295897,69
0,268,1.4539201355,114.68674108,8,,4.9636860297,5,5,4,95,,Y,573.12763192,608,5,86,585.85287854,92
1,269,0.6293092436,150.6285056,74,,2.0559979033,5,1,1,77,,Y,1044.3739919,533,12,52,1049.596704,53
0,270,0.7886443522,209.27030511,10,,3.9002204575,5,0,3,98,,Y,1093.2432965,594,8,62,1103.5666117,63
0,271,2.0626956637,180.56550596,7,6.6070522274,5.2213821364,5,1,3,85,,Y,879.00885824,625,13,71,881.87447,72
0,272,0.9611046382,,77,,4.5577225503,5,3,2,78,,Y,840.07424746,592,17,62,855.79485173,64
0,273,3.6332569293,188.06871795,13,,4.0020052116,5,1,7,91,,Y,830.07308924,631,4,66,844.5435027,69
0,274,1.0482523416,131.81460912,81,,1.7145433284,5,3,1,87,,Y,490.62659431,573,6,62,505.12246706,66
0,275,0.5573603707,311.25239605,72,,1.9169105308,5,2,1,80,,Y,1063.560352,656,5,73,1073.1355171,76
1,276,0.9513539451,171.34369725,4,,3.9887657809,5,4,5,118,,Y,1037.2575338,499,18,42,1052.1005844,43
1,277,1.0646136768,109.19667796,40,,5.0206158516,5,1,3,40,,Y,1060.0209005,476,14,53,1077.5292161,54
1,278,0.671625771,192.54536959,75,,1.1973763278,5,2,3,64,,Y,1046.4712706,502,6,51,1063.7593207,52
0,279,0.585792481,185.51351711,91,,2.4830530086,5,2,1,73,,Y,915.09129046,609,6,64,915.85910669,69
1,280,3.1845332276,190.64307017,81,,3.2571203324,5,1,1,77,,Y,1015.9589485,485,13,56,1030.7063986,58
0,281,0.918035671,134.101747,12,,3.9365485798,5,2,3,92,,Y,776.05297694,570,8,81,787.96698722,86
0,282,0.7344179445,298.35632776,89,,5.0876012031,5,5,3,77,,Y,763.84918362,602,7,67,774.89942235,69
1,283,1.231162827,57.107892616,120,,1.4915931839,5,1,0,11,,Y,961.67015684,489,9,57,974.42597399,59
1,284,2.4847905071,132.8783183,90,,5.9294537483,5,3,3,,,Y,1051.9279035,533,6,56,1056.6969173,58
0,285,0.6428529441,129.15991745,7,,6.5200886914,5,2,2,94,,Y,618.37707312,598,10,63,635.44626287,67
1,286,1.9006070539,43.450943276,124,,1.3131487225,5,3,1,5,,Y,925.23597941,513,12,51,926.75042642,54
1,287,1.806810631,194.21641205,78,,5.3249372679,5,3,2,81,,Y,973.56918325,526,10,46,978.03788692,47
0,288,1.0556599225,191.8661856,11,,4.7164953345,5,2,1,101,,Y,614.1197752,599,9,59,614.88422847,61
1,289,1.7402057923,261.27216629,81,,2.8217329101,5,2,5,72,,Y,942.71555643,457,7,45,959.38510887,47
1,290,1.2327263735,225.58869525,72,,3.1696938968,5,3,3,78,,Y,1018.3885469,508,14,52,1031.5832501,54
1,291,2.1378907374,162.17927873,81,,2.1582076005,5,3,3,75,,Y,979.22542832,495,11,47,984.85607028,50
1,292,1.2319090405,138.23895431,13,,5.3804042349,5,1,4,98,,Y,1026.9470673,509,9,61,1036.8140648,62
0,293,3.5391239485,182.6286236,17,,4.1792284749,5,1,2,90,,Y,768.7661169,666,8,71,772.03808434,73
1,294,2.2230285429,133.30407883,37,,2.9747921123,5,0,6,56,,Y,952.55178059,500,11,48,961.51642113,51
0,295,1.2076557809,90.789775849,11,,3.964111545,5,1,1,94,,Y,569.86800369,593,8,77,571.70165769,79
0,296,0.5653950278,216.38225579,69,,3.2383397367,5,4,0,79,,Y,860.17072068,617,5,71,864.82958421,73
1,297,1.8985384006,217.7429413,69,,2.2968677017,5,1,,79,,Y,986.8397125,478,13,54,987.49367782,54
1,298,1.5114270137,165.01429363,14,,3.6245679383,5,3,3,93,,Y,947.32001825,483,6,67,955.84637128,69
1,299,0.5725081453,247.85256111,88,,4.5512920601,5,1,0,80,,Y,1009.2117475,491,15,45,1015.6969495,47
0,300,2.3816955648,54.953356799,108,,1.3960174473,5,1,1,7,,Y,899.62010726,600,6,75,916.16495933,79
1,301,1.662203934,142.02085441,87,,2.1636047086,5,2,1,55,,Y,924.37007666,488,14,42,928.51906428,45
1,302,1.1397427931,94.02960075,54,,5.5592075152,5,2,4,56,,Y,958.16748587,501,8,51,971.3823294,55
1,303,1.15680048,141.9338991,8,,4.8952147782,5,5,1,95,,Y,1101.0626345,530,11,44,1119.8725869,46
0,304,0.5523935194,160.53336168,77,,3.4122983553,5,1,3,77,,Y,592.86525353,631,13,72,593.67514355,73
1,305,2.270884642,81.893504736,5,,3.9273697294,5,2,2,101,,Y,1092.0703965,481,10,58,1098.1927208,60
0,306,1.5579960487,88.772668991,4,,3.8799470746,5,1,4,125,,Y,835.83482826,602,3,78,853.72221125,81
0,307,1.9229928739,81.623631208,7,,4.671190221,5,2,3,103,,Y,755.60160929,585,11,73,763.14082081,75
1,308,1.6200437251,190.21392016,69,,2.7878547441,5,3,1,73,,Y,911.04149014,509,8,52,925.07645831,54
1,309,0.7692269396,184.40994004,14,,5.7193324012,5,2,2,101,,Y,1023.7748608,517,13,55,1035.8302876,57
1,310,0.7271604706,159.59579748,11,,5.786011416,5,2,4,113,,Y,1132.1589377,486,18,50,1150.3742972,55
1,311,1.1711925848,99.909444437,46,,1.1409069957,5,2,3,55,,Y,986.5265272,480,12,55,990.8498653,57
0,312,0.7189751987,186.33244535,12,,4.7622939671,,3,4,101,,Y,1157.9723663,576,7,67,1165.1273955,69
1,313,0.9370423106,110.31797504,5,,4.5970568569,5,1,3,112,,Y,1115.0702833,482,11,55,1120.5432118,59
0,314,1.3273349692,133.48336329,14,,5.5565935442,5,3,1,100,,Y,1212.5952533,551,7,77,1231.1084578,78
1,315,1.2705830025,300.3670018,103,,4.5085689097,5,2,1,88,,Y,1163.6047598,513,9,48,1175.6032981,54
1,316,0.7966387982,182.87537711,12,,5.3826763761,5,1,2,90,,Y,990.45647444,515,10,59,1009.5608177,62
0,317,1.0270240711,65.503100104,9,,7.1325390194,5,2,4,90,,Y,524.27176436,564,10,74,529.50103703,78
0,318,1.0038454645,181.21501158,74,,5.2872869255,5,6,2,96,,Y,886.40099922,629,5,66,899.86513125,69
1,319,1.8238668515,181.63782188,9,,4.5255580915,5,3,3,94,,Y,1117.013785,535,12,48,1117.5255626,51
0,320,0.5530799902,106.81932126,11,,7.1045073721,5,3,6,96,,Y,817.53199737,625,6,82,829.87143085,83
0,321,2.7540552321,122.17505732,7,,3.5208966585,5,6,2,98,,Y,594.08370391,621,6,87,610.641001,90
0,322,1.5727454039,183.55444551,79,,2.5144304708,5,3,2,85,,Y,587.12005545,570,11,79,603.44876747,80
0,323,1.5605460274,166.16703269,,,3.419196957,5,3,3,,,Y,694.91582119,633,8,69,710.69397251,71
0,324,1.8100063243,,11,,4.2215571018,5,2,5,108,,Y,862.16691043,646,10,57,864.13635822,58
1,325,2.0282095274,117.5307881,92,,5.3660810728,5,1,0,70,,Y,953.52314104,478,12,45,960.81358818,48
1,326,1.6584203459,135.03140569,74,,2.9560068518,5,5,2,89,,Y,992.1010982,513,16,45,999.97391478,47
1,327,4.171228313,133.83068182,12,,5.3964193149,5,1,2,,,Y,1011.7850625,504,10,51,1021.6339406,54
1,328,1.1927472957,147.66678683,9,,5.588715169,5,2,4,96,,Y,1034.8248851,510,8,50,1041.4135466,53
1,329,0.7106589637,142.41555428,11,,6.4589311746,5,3,4,115,,Y,971.59140052,468,6,36,988.52914012,38
0,330,1.9154825619,,10,,6.0938886207,5,2,3,103,,Y,983.39634594,609,9,76,996.83772359,81
0,331,1.3856713372,46.740734799,128,,1.4375064802,5,4,1,8,,Y,641.90029337,556,8,76,652.34831863,78
1,332,1.9651203131,72.744797269,83,,1.9563231746,5,2,2,80,,Y,910.50019235,476,8,48,919.86594073,50
1,333,0.6754336606,192.0580202,100,,2.9256613158,5,1,1,92,,Y,1023.1763309,480,8,45,1025.0270182,47
1,334,1.1681339497,155.98043783,4,,4.0516477381,5,2,2,82,,Y,1086.3670476,500,13,41,1102.7414717,41
1,335,0.6583873075,156.45958149,66,,5.7761297224,5,2,6,73,,Y,978.80192138,503,12,40,984.76684018,43
1,336,4.262966464,235.85461293,70,,1.3579541798,5,1,0,60,,Y,1036.2071061,531,8,42,1049.018849,44
0,337,1.0346142889,252.67978313,81,,2.9723657951,5,4,0,92,,Y,949.06053409,607,4,62,961.48669734,63
1,338,0.6590504333,235.29457392,80,,3.2318896698,5,2,1,89,,Y,1010.5720986,466,8,56,1014.0401102,59
1,339,1.0437362627,190.66119783,3,,4.9129257051,5,1,5,98,,Y,978.34956444,440,13,51,990.09760528,57
0,340,1.1264857939,147.02588028,8,,5.5842895137,5,3,4,93,,Y,766.9959049,594,4,78,773.19539477,82
1,341,2.1258586802,201.88892018,87,,1.8966290948,5,2,0,94,,Y,1089.10875,513,11,47,1103.3382419,51
0,342,1.8867315795,297.64052269,80,,2.5536412358,5,4,3,70,,Y,858.29286745,607,6,56,868.48943417,58
0,343,0.5101242158,54.473276268,129,,1.4011141562,5,3,2,18,,Y,911.49208971,601,5,68,916.35139168,69
0,344,0.5103029239,123.01012255,10,,5.0039609098,5,0,4,102,,Y,708.03315368,590,11,69,718.49682759,69
0,345,2.2116168803,58.779668596,122,,1.4300784627,5,10,3,10,,Y,893.32064127,588,9,83,909.84625925,84
1,346,0.7461827519,169.44039161,81,,4.0277002593,5,4,1,89,,Y,1008.6099714,475,5,50,1026.4124332,51
1,347,0.9304569689,188.66165528,80,,3.5719478444,5,1,3,97,,Y,1048.1824273,500,5,51,1067.6367338,54
1,348,1.3160382289,181.72158947,81,,6.3595777784,5,1,0,78,,Y,1095.4020059,478,13,52,1107.6529751,52
0,349,1.4848367103,116.22082476,87,,3.2549497992,5,3,0,78,,Y,682.07255545,626,7,55,698.49563995,57
1,350,1.8658567821,196.17611239,10,,5.0452375483,5,2,5,106,,Y,1006.0220143,492,13,44,1021.2055649,45
0,351,1.555464759,190.37629107,78,,4.1553320021,5,6,0,84,,Y,1088.6235464,538,11,73,1099.6216926,76
0,352,0.7122076608,199.85093465,80,,1.8511153399,5,2,2,78,,Y,595.19609964,587,9,79,608.40487704,82
0,353,0.9115652838,210.57947111,62,,5.15187882,5,2,4,73,,Y,610.49311759,596,8,57,611.9170158,61
0,354,0.6650500967,234.02745163,83,,0.9417849192,5,5,4,76,,Y,599.08723358,606,6,78,618.35026634,81
0,355,0.8783117534,192.8807553,101,,3.8994313862,5,1,3,89,,Y,1050.1766102,584,13,79,1054.4999898,81
0,356,3.6814934397,121.53014711,7,,4.1377456224,5,3,4,105,,Y,829.19368888,645,6,76,834.85174173,78
0,357,1.2271141179,300.92567884,76,,3.3386408886,5,6,3,78,,Y,1004.6147628,599,6,67,1020.5426674,70
1,358,0.6183517006,147.47464704,80,,1.6330533159,5,2,1,81,,Y,1114.2578025,480,12,47,1118.2142044,48
1,359,2.9748195172,74.8257531,74,,4.1162306306,5,2,3,,,Y,830.38745906,493,5,55,843.74645472,57
0,360,3.4508639347,225.95447315,91,,2.2209426627,5,5,2,74,,Y,613.6354085,582,6,53,625.06561315,55
1,361,1.3458300682,217.11122718,14,,3.495601289,5,2,3,,,Y,946.52477801,501,8,47,949.30047172,47
0,362,2.3872922924,165.49328216,79,,4.71933174,5,6,0,94,,Y,943.32327475,572,9,58,949.62504058,59
0,363,1.0600126851,129.23456155,74,,2.9744246671,5,0,1,77,,Y,839.20005359,584,5,54,852.26809474,56
1,364,0.5843319437,288.70227572,81,,1.2939515959,5,2,3,77,,Y,973.94472014,513,13,56,982.19628487,58
0,365,0.9034771966,141.88962126,9,,2.8315411378,5,3,4,102,,Y,1081.4966881,588,4,72,1093.6018507,72
1,366,1.0213872935,292.15588628,91,,6.4666277744,5,0,1,92,,Y,1041.4999574,532,16,51,1053.5740525,53
1,367,0.9060891863,191.58280001,66,,3.0497068597,5,1,1,75,,Y,1094.6533261,517,14,45,1099.7719618,47
0,368,1.7260272832,187.06019235,8,,4.513497133,5,0,3,102,,Y,658.27579765,620,4,81,675.52935772,85
0,369,0.526721841,289.96575311,84,,3.0304523414,5,2,1,64,,Y,724.72843691,610,4,68,742.9460145,70
1,370,0.6457152737,235.6492221,70,,3.6916055756,5,0,1,84,,Y,943.66021524,510,5,51,951.09894513,52
1,371,0.9313191199,187.24863839,66,,3.4990681293,5,2,1,86,,Y,1048.4610002,523,9,48,1052.4968584,51
0,372,2.0248493934,115.34632192,8,,3.292355602,5,1,5,110,,Y,635.21446509,587,9,87,636.83573146,89
1,373,1.1840321635,214.02026825,79,,3.0298420474,5,6,3,66,,Y,991.75315109,554,10,52,997.74552272,54
0,374,0.5921617195,-3.983561745,11,,5.3297260173,5,2,3,83,,Y,555.77389727,650,3,58,565.61680592,62
0,375,1.7257778943,203.558594,90,,3.4155243362,5,2,1,71,,Y,1033.6695294,600,6,81,1053.538984,83
1,376,3.0725233271,245.79381253,67,,2.3594978976,5,2,1,89,,Y,1013.1539354,436,10,47,1029.3910506,48
0,377,1.5128723294,63.320354901,42,,0.3851456502,5,0,6,55,,Y,759.92530638,604,10,69,774.34058818,69
1,378,1.049195399,98.630704681,8,,4.0765058832,5,1,3,110,,Y,864.34136194,476,5,50,870.51378959,55
0,379,0.964844123,139.44604325,62,,5.1904407631,5,2,0,74,,Y,801.86383362,623,5,65,818.69844083,66
1,380,2.361310794,141.65921489,83,,2.7931314292,5,3,1,,,Y,855.49884612,561,8,46,865.395032,49
1,381,1.1213425193,148.90663258,10,,3.2328155581,5,3,4,117,,Y,987.74370572,509,11,64,996.77041543,67
0,382,4.9958144616,205.34083012,95,,4.0960180544,5,1,1,72,,Y,1079.6671571,606,4,67,1091.4903082,71
0,383,0.8100812899,154.69158106,12,,4.8303588006,5,2,5,91,,Y,823.03337206,593,9,58,834.87778834,60
0,384,1.7423349041,167.30115189,19,,3.908329002,5,2,3,98,,Y,645.46530428,632,9,58,653.38039683,59
0,385,0.6224421916,160.79586589,4,,3.2460074095,5,3,7,108,,Y,495.74611186,657,4,63,501.88766153,65
1,386,0.5338950187,48.6052915,111,,1.457473795,5,6,0,6,,Y,1076.8556042,488,12,56,1096.1825605,58
1,387,0.5508016273,144.25843106,9,,6.0814295949,5,3,1,106,,Y,1094.8014431,515,8,41,1104.3403468,44
1,388,2.1770518812,120.09553268,12,,4.5862965033,5,1,3,99,,Y,1077.9386595,509,14,41,1087.6493995,43
0,389,0.5277818977,166.1593597,13,16.343805285,4.0132191811,5,1,2,98,,Y,934.59338419,627,6,68,942.11728977,68
1,390,1.6734475578,53.045867338,109,51.86151289,1.6697244906,5,6,2,4,,Y,1008.0048025,521,9,48,1013.0506642,49
0,391,2.0799142445,200.32152748,71,,3.6704971029,5,3,3,79,,Y,992.64653102,587,5,75,1000.1524285,78
1,392,0.6847440489,251.85556127,103,,2.1705985659,5,4,1,74,,Y,934.55659465,480,15,45,938.66160516,49
1,393,4.6269611317,54.242413474,110,,1.4515271081,5,5,3,16,,Y,1104.5894367,456,8,47,1112.9374037,50
0,394,1.6689022921,192.90944266,9,,3.3656911108,5,1,1,92,,Y,441.84023708,605,6,77,445.58184677,80
0,395,1.9122694321,115.36711681,11,,2.7591741278,5,2,0,93,,Y,698.81368464,618,14,55,717.25354668,58
0,396,1.4865029643,307.54664727,75,,4.3029821273,5,4,1,72,,Y,899.36751403,561,6,69,906.96100265,73
0,397,1.7981853491,160.98911277,16,,5.9215220292,5,3,3,103,,Y,838.67453906,563,7,69,841.98068028,71
1,398,0.5357913448,203.08531696,90,,1.6499525331,5,1,4,80,,Y,870.88363504,517,13,45,888.88451271,48
1,399,3.2739298353,119.83920142,80,,2.8502627943,5,2,5,61,,Y,974.8393753,519,9,43,987.90082699,51
1,400,1.3472219349,170.73947392,85,,6.9011424265,5,3,0,84,,Y,1077.908697,464,5,58,1079.5159512,61
1,401,1.1654403523,88.106267851,11,,3.7408593808,5,1,5,98,,Y,978.25671292,459,15,43,993.04716032,44
0,402,0.7206064458,218.00694772,82,2.205391992,5.0981820028,5,3,2,91,,Y,1069.4320485,616,8,79,1076.962159,84
1,403,1.4245753959,61.727963842,39,,0.1170650805,5,3,3,51,,Y,1068.1602303,518,9,52,1082.7787779,54
1,404,0.7504675389,249.4666288,74,,2.7754977572,5,3,0,76,,Y,992.46558146,468,11,53,1009.1347254,55
0,405,1.6988117605,139.51259387,7,,4.1334402679,5,2,7,98,,Y,1002.2056637,598,4,61,1005.6736254,65
1,406,0.7557996737,127.82368103,6,,3.8565361516,5,0,5,95,,Y,1099.1615709,531,15,63,1106.3209014,65
0,407,1.6731090917,90.110166543,69,,3.1190475301,5,2,2,68,,Y,839.28557926,593,8,71,846.95463183,72
0,408,0.5430696191,144.27502156,10,,3.3857639777,5,1,,115,,Y,1124.1096419,549,13,66,1137.209604,68
0,409,0.9945376645,166.03707975,10,,5.8926010874,5,2,5,106,,Y,997.83267218,603,9,71,1013.0248436,73
1,410,0.5112374728,210.67569211,9,,4.7495426057,5,4,4,89,,Y,969.8207906,468,12,57,988.83576755,58
1,411,1.774716709,105.56285365,11,,2.7657888354,5,2,0,88,,Y,929.39642591,507,8,49,943.17653834,54
1,412,0.5480001305,153.12046557,7,,4.6312129691,5,3,7,109,,Y,1053.6063405,518,7,46,1062.8435008,46
1,413,2.8457857143,160.25590103,92,,4.2503119677,5,4,7,73,,Y,950.83862047,478,7,48,951.05308204,51
1,414,1.317069379,137.52323901,10,,3.1771305011,5,0,2,,,Y,924.57438239,507,12,46,942.24205908,46
0,415,0.8726031492,269.3672008,83,,3.8309270184,5,4,5,81,,Y,815.3506863,647,9,73,825.36419233,73
1,416,0.8634241323,,94,,2.8499054045,5,4,0,84,,Y,1035.3273502,496,15,56,1044.8146971,62
0,417,1.831944561,135.95346334,9,,6.3374195457,5,6,4,96,,Y,906.32305161,605,4,83,912.62785424,85
0,418,3.046242719,225.05881426,70,,3.2868291927,5,2,5,99,,Y,645.64779254,578,5,74,646.39832307,75
1,419,5.3776175885,203.76602834,87,,2.8718188226,5,2,3,85,,Y,922.51192182,490,9,56,937.6391014,58
0,420,1.9906279274,101.61337303,10,,3.1211001793,5,4,8,96,,Y,800.47067458,610,8,59,808.88882195,64
0,421,1.2464448266,109.62787284,53,,4.4366101666,5,2,1,45,,Y,490.82063651,620,8,71,509.13108435,72
1,422,3.054598247,189.62626768,79,,3.3093950937,5,4,1,77,,Y,957.06476497,468,11,50,965.63084368,55
0,423,1.2670387372,119.61475949,44,,3.4441228223,5,1,3,,,Y,823.42950308,620,7,66,841.22374338,66
0,424,1.1093576792,197.42898918,84,,3.9181146248,5,4,1,76,,Y,597.97948358,598,9,62,613.53402114,64
1,425,5.2342418771,240.28597823,91,,3.1624042302,5,4,1,97,,Y,1020.197414,541,6,48,1026.5410452,53
0,426,1.2559918136,215.45348063,,,4.4870190957,5,2,2,76,,Y,989.58982882,605,11,72,996.62079064,76
0,427,0.6022624852,356.66372337,91,,3.5620067187,5,4,1,76,,Y,571.69178029,570,2,59,576.33566575,63
1,428,1.1132709774,145.02977425,12,,3.1054474551,5,1,,87,,Y,1008.179314,474,11,48,1022.2871532,48
0,429,0.5957139868,122.97609565,6,,3.0975121229,5,1,3,106,,Y,679.38227116,561,8,75,680.96966847,77
0,430,1.4588753648,206.19672028,8,,3.7095956527,5,3,4,108,,Y,700.6372071,602,5,71,713.73459494,72
1,431,0.5842416553,210.31783297,72,,4.3610650194,5,3,2,76,,Y,1057.1586464,518,14,52,1070.8298504,58
1,432,1.5108567234,52.953071822,139,,1.3553256058,5,2,0,8,,Y,898.87434479,490,15,38,898.89962736,39
0,433,1.1018294678,205.350906,75,,2.5015156982,5,3,2,70,,Y,702.75435407,601,6,78,705.88185697,82
0,434,1.7194261418,201.04491057,70,,3.3830700743,5,3,1,67,,Y,996.97895518,559,13,50,1011.5782312,53
1,435,1.5216245283,228.51416296,78,,3.3479717072,5,2,2,100,,Y,1136.0244163,471,7,57,1145.1112593,59
0,436,1.3813242131,220.93352405,83,,1.14739029,5,1,3,77,,Y,866.09416485,601,5,65,880.00826158,68
1,437,1.7819273824,287.01129823,72,,2.4944746107,5,2,3,98,,Y,903.10450562,481,10,44,908.79428769,46
1,438,0.7490662087,255.15003781,86,,3.3445006309,5,4,1,85,,Y,1059.2318683,494,12,50,1063.4810573,52
0,439,4.0786622578,160.90038563,9,,4.1349938245,5,0,1,97,,Y,787.65986796,614,3,62,804.66790906,64
0,440,5.5641537202,169.47472615,95,,3.9376010172,5,0,2,70,,Y,1012.8811918,563,10,52,1025.4431411,56
1,441,1.4949737904,200.44254815,73,,2.9789400552,5,6,2,74,,Y,969.40713631,542,11,39,976.68863932,43
0,442,5.0035850791,125.26145403,76,,2.4407195556,5,3,3,69,,Y,798.97108173,630,12,73,801.73561693,74
1,443,1.5437127605,50.910282117,49,,0.0736980156,5,0,0,50,,Y,1095.3638018,518,10,43,1113.483241,43
1,444,3.4113025203,202.08620214,10,,4.7978953109,5,0,3,107,,Y,922.71884187,511,16,54,926.38270771,56
1,445,0.6288905114,208.5901715,8,,4.2278708689,5,1,1,100,,Y,924.36122193,478,8,54,935.44609828,55
0,446,0.5586682327,144.69124177,8,,2.6898065789,5,1,3,99,,Y,636.43249845,578,7,60,654.39725565,62
1,447,4.475974541,172.89473165,6,,5.4246786639,5,1,2,96,,Y,1131.4309019,508,11,56,1146.7322895,58
1,448,0.6753272026,103.72114668,67,,3.7052292229,5,6,2,80,,Y,979.11156255,504,6,52,991.50766527,52
0,449,2.3936228663,179.36047389,67,,4.5211068861,5,1,1,,,Y,471.55182087,648,9,69,488.47140711,70
0,450,1.8769910756,213.04711793,14,,3.9242683832,5,1,2,92,,Y,881.25638977,608,13,78,894.35658284,81
1,451,1.6852159716,252.6430934,94,,3.9114112782,5,5,1,92,,Y,1003.0821294,485,10,47,1020.6024442,50
0,452,4.4484668933,278.66613093,76,,2.3487583018,5,3,2,73,,Y,805.73286349,596,12,66,820.98135579,69
0,453,0.6050217911,160.98420227,10,,7.212739674,5,3,3,90,,Y,544.24705805,615,6,57,557.63376893,58
0,454,1.9438722958,47.30596749,118,,1.4059554545,5,2,1,11,,Y,564.38363632,619,8,72,577.92341644,74
1,455,4.6521991879,50.118259923,116,,1.2639182352,,4,0,7,,Y,1043.3069171,519,12,46,1053.8271077,47
